Popularity,Vote_Count,Vote_Average,year,month,day_of_week,Original_Language_de,Original_Language_en,Original_Language_es,Original_Language_fr,Original_Language_it,Original_Language_ja,Original_Language_ko,Original_Language_other,Original_Language_ru,Original_Language_zh,other_genre,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War
16.115,188,7.3,2012,9,4,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16.11,971,6.4,1990,8,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16.109,178,7.1,1987,8,2,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.109,809,3.3,2008,8,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.109,1135,6.6,2007,12,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
16.108,1237,6.6,1990,4,3,False,True,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.107,1766,7.3,2008,11,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16.105,781,6.5,2017,12,3,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16.104,442,6.7,2011,2,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
16.102,524,7.0,2019,5,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.1,93,6.6,1994,4,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16.099,350,4.9,2010,5,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16.099,225,6.5,1991,1,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16.099,887,6.8,1989,8,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
16.099,1574,7.3,1983,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
16.098,923,6.3,1998,10,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16.095,595,5.8,1995,11,1,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16.094,80,5.9,1999,1,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
16.093,1057,5.3,2011,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16.093,275,6.2,1993,10,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.091,488,6.6,1996,12,6,False,True,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16.09,1321,7.4,2013,11,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.089,954,7.4,1992,9,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
16.088,4,9.0,2020,10,4,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.088,172,5.4,1994,4,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.086,742,5.7,2004,4,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
16.085,155,6.4,1981,8,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.084,626,8.1,2017,8,2,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16.084,533,5.4,2012,4,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16.083,637,6.8,1987,12,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.08,1199,5.6,2013,3,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.08,189,7.3,1939,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.074,118,7.9,1964,9,3,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.073,398,5.0,2016,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16.071,564,6.0,1996,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16.067,759,6.9,2009,4,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16.066,1217,6.3,2010,11,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
16.066,734,7.7,1967,8,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
16.062,265,7.3,1957,12,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
16.061,50,6.4,1975,8,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
16.059,986,5.8,2004,9,4,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16.057,488,7.4,1965,3,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16.055,157,6.5,2007,10,4,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
16.054,1470,5.7,2016,9,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16.052,1272,7.8,2012,9,3,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.052,1053,7.6,2008,10,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.051,260,6.5,1994,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.049,1297,7.5,1995,12,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.048,69,7.0,2018,9,6,False,True,False,False,False,False,False,False,False,False,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
16.047,376,5.5,2014,7,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.045,576,6.1,2007,9,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16.045,650,6.5,1996,7,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.044,416,6.7,2017,5,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.043,288,5.4,1996,10,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.042,355,6.8,1998,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16.042,370,6.3,1974,3,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.04,382,6.7,1984,5,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16.038,1584,6.6,2013,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
16.038,2548,7.2,1991,11,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.035,0,0.0,2018,2,1,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.035,121,5.9,1983,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16.035,339,6.6,1989,8,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.035,851,6.7,1992,9,4,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.032,1,2.0,2016,9,1,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.032,387,6.1,2005,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.031,25,7.6,2021,10,2,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.031,143,6.9,2021,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.03,964,7.5,1954,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
16.028,802,6.4,1991,1,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
16.026,130,7.1,1985,6,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.023,307,5.0,2018,12,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.023,250,7.4,1992,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16.021,1906,7.4,2014,12,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16.021,269,8.3,1964,2,5,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16.02,185,7.9,1994,5,3,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
16.02,160,7.5,2009,4,2,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16.019,115,5.9,2003,3,5,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16.019,823,6.2,2002,4,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.016,510,6.0,2020,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
16.016,2985,7.2,2006,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.015,429,7.7,2019,8,3,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16.015,468,7.9,2019,3,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.015,199,6.0,1992,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16.012,1337,5.8,2006,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.012,475,5.8,2005,1,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16.01,244,5.9,1980,12,2,False,True,False,False,False,False,False,False,False,False,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16.01,104,5.5,1983,6,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16.006,588,6.7,2011,6,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16.006,355,6.5,1981,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
16.006,276,7.2,1978,6,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
16.004,462,7.6,2020,11,4,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
16.002,183,6.9,2019,9,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
16.001,118,8.3,2018,8,1,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
16.001,42,3.9,2014,4,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.996,563,5.9,2010,11,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15.994,112,6.6,1993,6,3,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.993,49,7.1,2021,8,1,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.993,852,7.2,2009,3,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15.992,705,6.0,2012,12,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.99,182,7.1,1957,11,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
15.988,910,7.9,2013,6,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.979,188,6.4,2015,4,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.977,484,6.0,2018,3,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15.976,1005,7.0,2017,9,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15.976,1619,7.5,2006,1,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.973,13,4.8,2013,12,1,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
15.971,712,7.4,2003,6,2,False,False,False,True,False,False,False,False,False,False,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
15.97,192,4.7,2009,5,4,False,True,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.969,43,4.2,2015,7,0,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.967,522,5.7,1986,7,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.966,113,6.5,2018,7,6,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15.966,370,7.5,2019,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15.964,151,5.9,1988,9,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15.964,1062,6.6,2001,1,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15.963,13,5.5,1995,3,5,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.955,1969,6.0,2010,3,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15.954,343,6.3,1985,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15.953,907,6.5,2005,12,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15.953,140,5.8,2007,6,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.949,10,8.5,2020,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.948,67,4.7,1977,10,4,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15.946,565,6.8,2006,6,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.945,1022,7.4,2007,3,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.944,275,5.3,2018,9,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15.942,747,6.7,1989,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15.941,10,6.6,1991,1,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.941,3069,7.3,2004,10,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.939,52,6.1,2019,9,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15.936,40,7.0,1995,10,4,False,False,False,False,False,True,False,False,False,False,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
15.936,448,6.6,1998,1,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15.932,86,6.4,2020,2,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.926,82,8.6,2020,11,2,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.922,68,6.6,2015,11,5,False,False,False,False,False,True,False,False,False,False,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
15.922,907,5.5,2012,11,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.922,1494,7.9,2009,2,0,False,True,False,False,False,False,False,False,False,False,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
15.921,1858,7.3,2016,6,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15.921,117,6.6,2003,1,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.918,375,6.2,2008,10,5,False,True,False,False,False,False,False,False,False,False,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
15.916,335,6.2,2009,8,2,False,True,False,False,False,False,False,False,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15.916,768,6.4,2005,3,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
15.914,13,7.3,2016,8,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.914,975,6.5,2014,5,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
15.914,688,6.1,2005,11,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
15.911,668,7.0,1974,12,5,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15.909,2006,7.0,2008,10,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15.908,258,5.3,1992,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15.906,1279,6.4,2009,1,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15.906,375,7.2,1986,8,4,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
15.905,2710,7.0,2015,9,2,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.9,235,5.8,2020,7,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.9,318,7.0,1971,3,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15.9,385,7.0,1985,11,4,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.897,901,5.9,1998,12,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
15.897,367,7.4,1966,12,5,False,True,False,False,False,False,False,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15.895,185,7.4,2019,1,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.893,414,7.3,1958,5,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.892,938,7.8,1987,5,6,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
15.891,139,6.9,2005,4,4,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15.89,459,6.2,1994,9,2,False,False,False,True,False,False,False,False,False,False,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
15.89,1071,6.7,1986,11,4,False,True,False,False,False,False,False,False,False,False,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
15.89,1089,6.0,2000,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15.889,9,3.5,2015,9,6,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.889,174,7.5,2000,5,3,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15.888,3423,7.8,1979,8,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.886,452,6.3,2003,11,2,False,True,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15.885,255,7.3,2018,3,4,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15.885,873,6.2,2014,12,3,False,False,False,False,True,False,False,False,False,False,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
15.885,688,6.2,1996,3,4,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.884,1143,5.1,1994,11,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
15.883,557,5.1,2001,4,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.878,1021,5.9,2002,11,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
15.876,545,7.0,2000,9,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15.876,646,6.8,1987,12,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15.874,1314,8.2,1944,6,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15.869,110,7.4,2017,11,4,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
15.869,1323,6.0,2010,10,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15.867,273,5.2,2004,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15.866,165,5.2,1997,11,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15.866,511,6.4,1996,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15.864,120,6.2,2020,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.863,21,6.3,2021,6,4,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15.863,64,6.2,2020,2,3,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
15.86,76,7.1,2019,10,4,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.859,478,7.0,1983,10,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15.857,571,6.8,2014,6,3,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.855,523,6.9,1977,5,3,False,True,False,False,False,False,False,False,False,False,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15.855,168,7.3,1990,11,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15.854,157,7.4,2014,2,4,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15.854,57,6.1,2013,6,6,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.848,87,7.0,2009,3,4,False,False,False,False,False,True,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15.844,76,7.0,2018,6,2,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.842,16,6.9,2020,11,4,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15.842,165,7.1,1987,12,3,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15.841,104,5.2,2018,3,4,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.841,2040,7.2,2013,2,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.839,247,7.3,2018,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.837,683,6.4,2019,9,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
15.834,216,6.4,2010,5,3,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15.831,65,5.6,2020,2,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
